0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
7.25586,7.00658,6.49945,7.00936,7.8724,9.05649,9.65947,9.92243,10.2824,10.2802,10.1629,10.1334,9.88253,9.66166,9.12633,8.85693,8.77408,9.13136,8.98959,8.55791,8.3242,7.99827,7.64048,7.18968,7.03828,6.78867,6.68668,6.65274,6.8076,7.19644,7.75607,8.42236,8.9061,8.91637,8.81942,8.82481,8.78782,8.69151,8.54039,8.54786,8.7506,8.60296,8.40548,8.08996,7.90732,7.80499,7.45718,7.11743,6.67799,6.5797,6.41772,6.25501,6.35452,6.51902,6.79308,7.31044,7.76179,8.06118,8.15259,8.22875,8.37449,8.54651,8.51488,8.40871,8.67196,8.69275,8.65739,8.63755,8.45174,8.21456,7.6888,7.25621,7.05914,6.89333,6.73976,6.77386,7.69957,9.04459,9.83372,10.266,10.6164,10.566,10.3849,10.4727,10.4821,10.1445,10.1131,9.76441,9.1493,9.45793,9.31963,8.99953,8.61684,8.01936,7.45671,7.08803,6.99247,6.76316,6.403,6.60423,7.62973,8.8956,9.85007,10.4071,10.7111,10.7106,10.6763,10.5757,10.4087,10.0325,9.93986,9.75409,9.62331,9.34967,9.17094,8.92819,8.66202,8.21927,7.54493,7.23541,6.96027,6.91429,6.75047,6.81692,7.65675,8.83843,9.71777,10.3201,10.5699,10.3556,10.391,10.4926,10.5238,10.4424,10.2791,10.0272,9.69613,9.28651,8.7508,8.35425,8.02247,7.8203,7.18968,6.7341,6.44594,6.37813,6.18412,6.28501,6.95311,8.11505,8.98589,9.52809,9.97148,9.91803,9.97246,9.91082,9.88179,9.74503,9.5234,8.98524,8.8053,8.817,8.41639,8.17775,7.95421,7.59789,7.09825,6.7417
6.50635,6.27921,6.12911,6.15833,6.92848,7.8941,8.5837,9.03333,9.3434,9.23705,9.28234,9.29264,9.43898,9.38194,9.21351,8.9545,8.86854,8.90177,8.50254,8.08247,7.73116,7.58531,7.08883,6.72818,6.46608,6.23561,6.01928,5.75,5.95796,6.44684,7.03084,7.66194,8.08405,8.26344,8.27168,8.0991,8.01628,8.1515,8.26815,8.37185,8.25417,8.17729,7.91274,7.58779,7.45815,7.36543,7.00994,6.64259,6.50452,6.23467,6.03178,5.83099,5.95513,6.1629,6.5185,6.92781,7.33059,7.5189,7.68101,7.68223,7.69633,7.83691,7.91441,8.06738,8.30837,8.38691,8.446,8.61192,8.43528,8.30106,7.70561,7.11436,6.78936,6.61327,6.48187,6.85398,7.85481,9.39322,10.564,11.1147,11.2113,11.5232,11.5466,11.2647,11.3262,11.3234,11.115,10.801,10.4857,10.3197,10.0264,9.56375,9.20275,8.5454,7.45095,6.92222,6.57444,6.76295,6.84209,6.89766,7.69933,8.99237,9.86527,10.4679,10.737,10.7479,10.836,10.8169,10.7707,10.5952,10.5311,10.1992,9.83838,9.81797,9.5926,9.35252,9.02182,8.58686,7.91922,7.37786,7.16325,7.00959,6.87895,6.97785,7.81127,9.24462,10.2318,10.7556,10.8122,10.8237,10.8481,10.8353,10.8759,10.9263,10.8005,10.2614,9.81151,9.59956,9.32733,9.31426,9.21391,8.72346,7.91715,7.19289,7.09083,7.08168,6.96819,7.01232,7.92607,9.32121,10.3402,10.8694,10.6839,10.3254,10.2346,10.1297,10.0963,10.0952,10.2266,10.3833,10.1088,9.95184,9.81153,9.44464,9.33288,8.79797,8.07426,7.46057
7.24057,6.88714,6.68005,6.62837,7.49444,8.95167,10.2734,10.8708,11.119,11.0745,11.1093,10.9395,10.7187,10.5549,10.3059,9.9324,9.74571,9.59523,9.41464,9.08053,8.86027,8.56719,7.98428,7.44321,7.21503,7.02258,6.95482,6.77413,6.85962,7.23753,7.94613,8.78444,9.44465,9.70531,9.67474,9.59411,9.43231,9.43337,9.49156,9.60061,9.44252,9.35089,9.13802,8.83552,8.84165,8.70104,8.16637,7.70127,7.38456,7.27458,7.14135,6.90538,6.95042,7.15114,7.57166,7.99588,8.32402,8.65206,9.15078,9.00614,9.05889,9.1518,9.21574,9.31727,9.43013,9.58954,9.72396,9.71482,9.71179,9.12515,8.24807,7.72404,7.43449,7.31708,7.22559,7.26463,8.62065,10.3281,11.4875,11.9169,12.2973,12.2327,12.2927,12.212,12.2238,12.0009,12.0152,11.5559,11.0781,10.9618,10.8481,10.6308,10.4144,9.61942,8.65921,8.08935,7.94144,7.85071,7.81207,8.06501,9.30367,11.0078,11.9879,12.2053,12.3281,12.1138,12.088,11.8036,11.422,11.6786,11.4564,10.8679,10.5943,10.7077,10.733,10.5259,10.24,9.38404,8.32753,7.73114,7.57618,7.55129,7.46754,7.66693,8.75893,10.68,11.7219,11.7601,11.7035,11.4892,11.4751,11.8244,12.0017,11.9332,11.9997,11.457,11.1308,11.0408,10.8466,10.396,10.1403,9.26479,8.24372,7.86598,7.54085,7.34409,6.91819,6.90472,8.13951,10.6043,11.8795,12.2296,12.387,12.7411,12.643,12.8712,12.8607,12.6506,12.7375,11.6753,10.8342,11.4249,11.3251,11.0812,10.7479,9.77998,8.56491,7.94392
7.71057,7.54335,7.50762,7.57497,8.75921,10.697,11.8941,12.4178,12.6701,12.5575,11.9856,11.7512,11.8953,11.6259,11.5384,11.1712,10.7461,10.5438,9.88503,9.58385,9.5903,9.00023,7.84023,7.30338,6.94792,6.76659,6.54915,6.34195,6.68777,7.10472,7.93222,8.93766,9.65396,9.74216,9.90305,9.85011,9.79737,9.77715,9.84391,9.87411,9.67268,9.57508,9.14422,8.72682,8.65888,8.30458,7.76623,7.25754,7.00241,6.63048,6.37559,6.03103,6.46364,6.73551,7.20065,7.70404,7.76662,7.98757,7.85597,7.7868,7.80554,8.03903,8.24657,8.36172,8.43206,8.42444,8.39947,8.33307,8.35947,7.58866,6.77349,6.26255,6.02106,5.9198,5.91269,6.00661,7.13554,9.15203,10.1241,10.4126,10.5555,10.5484,10.6562,10.5371,10.6075,10.7877,11.2266,10.9745,10.4796,10.2824,10.1522,9.84009,9.34091,8.156,7.12222,6.6606,6.41928,6.30613,6.38224,6.54146,7.80118,9.80844,10.7356,11.1567,11.4241,11.4278,11.4302,11.3597,11.3474,11.4483,11.9856,11.6555,11.0977,10.8686,10.6106,10.6061,10.1628,8.89977,7.82766,7.22029,6.94315,6.84913,6.88453,7.09568,8.50534,10.6946,11.5818,11.6632,11.6781,11.4789,11.503,11.3349,11.2897,11.2769,11.5988,11.0388,10.4417,10.1963,10.0492,10.1384,9.97687,8.79845,7.81487,7.17273,6.88723,6.78125,6.79905,7.00543,8.28811,10.3584,11.1395,11.2538,11.2578,11.05,10.9726,10.8424,10.6815,10.6904,10.7903,10.3455,9.79208,9.63208,9.5585,9.62826,9.44549,8.34835,7.37129,6.76241
6.52245,6.47741,6.41458,6.46519,7.67346,9.7108,10.8066,10.866,11.086,11.0349,11.0515,10.9201,10.7927,10.4195,10.1527,9.74978,9.46166,9.35484,9.08743,8.87986,8.4514,7.61701,6.98657,6.51562,6.27048,6.09077,6.03988,5.91951,6.05651,6.4315,7.18089,8.04618,8.74416,8.93632,8.92852,8.96387,8.94018,9.05095,9.20041,9.13463,8.87029,8.66269,8.42112,8.10876,7.79564,7.26045,6.73963,6.36317,6.10299,5.98667,5.9225,5.75026,5.83136,6.11575,6.59964,7.30911,7.89498,8.26046,8.34383,8.24805,8.25089,8.27777,8.45721,8.60696,8.75749,8.97268,9.13065,9.42758,9.06921,8.01071,7.06401,6.55986,6.47734,6.43656,6.45802,6.59083,8.09113,10.6852,11.408,11.5253,11.346,11.2548,11.3382,11.179,11.2645,11.473,11.8357,11.6091,11.2229,11.2906,11.1101,11.7077,10.9725,9.45553,8.29317,7.55674,7.42472,7.23279,6.97882,7.18836,8.73824,11.3368,11.9746,12.5789,12.377,12.1298,12.3056,12.4053,12.3739,12.45,13.0076,12.0226,11.614,11.7844,12.0199,11.9985,11.0199,9.63013,8.42528,7.70625,6.9219,6.99948,7.44279,7.78242,9.14312,11.6929,12.5834,12.4384,12.3248,11.9971,12.2974,12.4304,12.3736,12.6412,12.8809,12.4049,12.0086,11.8474,11.8893,11.678,10.7552,9.85087,8.77236,8.0803,7.8463,7.73919,7.87067,8.14401,10.3419,13.6058,14.3765,14.1051,13.1688,12.3326,12.2992,12.4019,12.8862,13.1763,13.5137,13.0213,12.5531,12.3873,11.9561,11.6951,11.2049,9.99866,8.83236,8.15363
7.8468,7.71238,7.79233,7.96178,9.6761,11.8112,12.4492,12.4779,12.1343,11.8731,12.0394,11.6838,11.5228,11.4597,11.4224,11.1102,10.8612,11.0686,10.7992,10.5728,9.80873,8.95224,8.14655,7.59486,7.29418,7.13025,7.0771,6.99609,7.07987,7.61856,8.32537,9.5327,10.2229,10.4705,10.305,10.1585,10.0919,10.2563,10.4159,10.5868,10.4255,10.0854,9.83648,9.71936,9.07723,8.45347,7.85714,7.41387,7.15007,6.96598,6.90169,6.84976,6.76267,7.05759,7.56944,8.16131,8.76102,9.20113,9.70971,9.81322,9.79739,9.81285,9.94974,10.2344,10.4488,10.3316,9.99467,10.2293,9.71806,8.67624,7.92877,7.38511,7.12272,7.04664,7.10212,7.49242,9.03039,11.7672,12.3729,11.7569,11.5215,11.433,11.4914,11.7348,12.255,12.3907,12.6988,12.0904,11.5435,11.4656,11.5459,11.5768,10.6159,9.30201,8.02692,7.15196,7.02133,7.12459,7.21081,7.44974,9.05431,11.7014,12.3546,12.3286,12.2849,12.2172,12.0991,12.1857,12.3721,12.4957,12.8299,12.3858,11.8774,11.6384,11.6628,11.2859,10.2266,8.97001,7.96579,7.31302,7.08485,6.99814,7.04161,7.27403,8.8334,11.4832,12.1938,12.3505,12.3621,11.9648,11.9395,11.7933,11.7982,12.5629,12.8974,12.2187,11.3902,11.4623,11.6417,11.6583,10.6857,9.14513,7.91111,7.17527,6.85428,6.76928,6.63474,6.7704,8.44317,11.0078,11.961,12.1621,12.2605,12.2198,12.2764,12.2358,12.3107,12.6648,13.2774,12.8371,12.3727,12.1599,12.1308,11.9207,10.9603,9.38257,8.09721,7.25656
6.93193,6.94382,7.02607,7.45215,8.86987,11.4312,12.1334,12.2437,12.3,12.2442,11.8773,11.8263,11.9545,11.9127,12.0072,11.5791,11.1826,10.8801,10.6143,10.2691,9.37975,8.62828,7.91348,7.25299,6.94788,6.78906,6.7072,6.72079,6.80224,7.26978,8.23397,9.28997,10.0205,10.2257,10.1917,10.0908,9.98324,9.86766,9.95132,10.0934,10.2904,10.0755,9.82928,9.47908,8.8407,8.23077,7.68314,7.23719,6.96966,6.7814,6.69673,6.64314,6.52143,6.73322,7.38342,8.12445,8.99926,9.51199,9.56538,9.58021,9.54696,9.73657,10.0825,10.3128,10.5109,10.5821,10.4418,10.372,9.95965,9.05677,8.05058,7.48004,7.21381,7.02931,7.30225,7.77436,9.46319,12.0417,13.101,13.4484,13.2315,12.949,12.9165,12.7891,12.7113,12.799,13.1023,12.588,12.1361,12.1186,12.4165,12.7965,11.8927,10.5766,9.28528,8.2562,8.16963,8.33142,8.55844,9.21627,11.318,14.6025,15.136,14.9027,14.3001,13.9117,14.1037,14.0303,13.9686,14.1358,15.341,14.9757,14.1774,14.0632,14.3635,13.9599,12.8399,11.0341,9.91179,9.48341,9.12155,9.1098,9.33435,9.99288,12.3627,15.7001,16.3344,15.9062,15.386,14.8075,14.2983,13.5374,13.7591,14.2607,14.6981,14.0524,13.6424,13.9735,14.5611,14.3738,12.9916,11.2828,9.90456,9.14271,8.82212,8.53186,8.13492,8.13216,9.92556,12.7322,13.4697,13.9872,14.3499,14.4926,14.7562,15.1568,15.7715,16.0527,16.5852,15.9651,15.4533,15.6659,16.1887,15.8484,14.4876,12.264,10.1346,9.32287
8.72268,8.85062,9.23489,9.93499,12.2481,15.733,16.4161,15.2793,14.6901,14.1103,14.1217,13.9776,14.0173,13.9991,14.1186,14.1247,13.7818,13.6382,13.5738,12.8374,11.7106,10.7103,9.79223,9.05958,8.69667,8.52389,8.45144,8.4837,8.66979,9.23052,10.4175,11.6348,12.4762,12.4131,12.1587,11.8409,11.8991,11.8333,11.9734,12.3486,12.5197,12.4361,12.2027,11.9335,11.2867,10.5358,9.92526,9.60458,9.19884,9.40121,9.42735,9.69595,9.77681,10.1851,10.7583,11.539,12.0965,12.119,11.9351,11.4607,11.6576,11.7521,11.7074,11.6673,11.7755,12.3394,13.6148,13.6756,12.7386,11.5251,10.3226,9.63445,9.42504,9.36895,9.45176,10.0684,12.244,15.6413,16.0665,14.8954,14.2348,13.7438,13.7361,13.5455,13.3756,13.312,13.3369,13.0776,12.9842,13.4402,13.8233,13.2392,12.0414,10.3378,9.0741,8.37295,8.15144,8.03916,8.16113,8.65658,10.498,13.457,14.3688,14.3853,14.2451,13.7753,13.7566,13.3985,13.3208,13.2146,13.3071,12.781,12.2968,12.1337,12.5825,12.4045,12.057,10.297,8.889,8.22475,7.57966,7.35203,7.51292,8.10687,10.0399,12.7189,13.2965,12.9661,12.8488,12.9094,13.0088,12.7567,13.1352,13.5159,14.0687,13.6431,13.0226,12.9534,13.4117,12.9825,11.7626,10.1505,8.83527,8.1786,7.6562,7.36419,7.27147,7.87599,9.86148,12.5143,13.2785,13.0517,12.9984,12.9421,13.065,13.0173,13.5924,14.0277,14.4407,14.3333,14.4171,14.6107,14.8927,14.3329,13.1689,11.5322,10.4945,9.69235
9.27955,9.20973,9.23448,9.44099,11.4528,14.9318,15.4694,15.9227,16.1894,15.4251,15.3512,15.0797,15.282,14.9634,15.1219,14.7443,14.7945,15.1869,15.0191,14.0714,13.1695,11.836,11.0215,10.3243,9.63394,9.27401,9.61272,9.81292,9.97969,10.0976,11.5642,13.5691,14.4116,14.3681,14.1436,14.1599,14.0362,13.9723,14.3107,14.4064,14.5571,14.4022,14.243,13.3392,12.3523,11.4197,10.5484,9.94635,9.56657,9.50173,9.4082,9.37767,9.60558,9.90697,10.7816,11.9653,12.7858,13.0943,13.1831,13.1453,13.3688,13.4145,14.0022,14.8919,15.1333,15.0482,15.372,14.6031,13.3604,11.838,10.5895,9.89272,9.53561,9.50523,9.65611,9.71546,11.9315,15.2872,16.3495,16.4767,16.5449,16.178,16.056,15.6428,15.6052,15.5646,16.5116,16.375,16.1059,16.218,17.28,16.7117,15.0754,13.2772,11.8298,11.1012,10.8537,10.4566,10.5597,11.2827,14.0192,17.5588,18.2867,18.4604,18.6055,18.2763,18.0393,17.897,18.0892,18.0514,18.3703,17.7052,17.3551,17.2315,17.6949,16.7572,15.2374,13.2007,11.5947,10.7109,10.3986,10.2044,10.4704,11.2033,14.0102,17.2824,18.2279,18.3537,17.9719,17.3809,17.438,17.3741,17.6528,18.3301,18.614,17.9678,17.3295,17.6361,18.0042,17.3996,15.5816,13.5937,12.2487,11.3076,10.9151,10.866,10.9091,11.7116,14.559,18.0768,19.1436,19.1276,19.0983,18.5019,18.2856,18.1693,18.269,18.3562,18.8504,18.7982,18.4835,18.7121,18.841,17.6722,16.1294,14.074,12.5225,11.6905
11.2712,11.1707,11.1787,11.5721,13.9791,17.1311,18.4804,18.8309,18.4098,18.1939,18.1956,17.9034,17.4572,17.7032,17.9676,17.1043,16.4746,16.2381,15.4586,14.4902,13.0285,11.6636,10.6701,9.89718,9.5831,9.31055,9.44786,9.5832,9.98816,10.3401,11.6791,13.1798,14.1703,14.3748,14.4151,14.196,13.7804,13.4739,13.2409,13.1028,13.3658,13.8962,13.5,12.5314,11.6246,10.7787,10.0906,9.51801,9.1419,8.97626,8.87774,8.98795,9.23576,9.1547,9.83949,11.4458,12.469,12.9053,12.9752,12.901,12.9378,12.9512,12.5243,12.8131,13.4093,14.7281,15.317,14.702,13.6096,12.1728,10.8954,10.2431,9.9688,9.97098,10.1802,10.8724,13.5348,17.1375,17.8938,17.5446,16.6888,16.0524,15.657,15.3698,15.1925,14.9001,14.871,14.7161,14.9081,15.5322,16.1016,15.4234,14.1202,12.334,10.9607,10.1852,9.99635,9.97439,10.2306,11.1664,13.9675,17.5965,18.389,17.7927,17.0684,16.2471,15.8068,15.4932,15.3069,15.4572,15.894,15.501,15.281,15.9878,15.9636,15.7544,14.6359,12.8938,11.3411,10.5792,9.88886,10.2974,10.4579,11.2534,14.2733,18.0682,18.747,17.6687,16.6194,16.1312,15.7609,15.4081,15.3811,15.0422,15.5547,15.2505,14.9955,15.6974,16.0749,15.487,14.2843,12.4483,11.0569,10.3254,10.0918,10.0661,10.1892,11.029,14.029,17.4785,18.3545,17.8508,17.0331,16.0528,15.7201,15.3336,15.1584,15.2091,15.4784,15.088,14.6412,15.3762,15.9483,15.4341,14.4054,12.741,11.1466,10.2892
9.97626,9.8246,9.88791,10.4184,12.8185,15.9022,16.0578,15.5885,15.4745,15.5821,15.4313,15.0956,15.0899,15.2061,15.5358,15.5383,15.304,15.6099,15.011,13.8943,12.8786,11.6059,10.5661,9.92333,9.46899,9.27497,9.17975,9.22299,9.61979,10.1374,11.3804,12.6749,13.379,13.3989,12.7135,12.2091,11.8942,12.0783,12.3015,12.5922,12.9841,13.6141,12.7669,11.9529,11.1568,10.1866,9.45273,8.93802,8.46642,8.24371,8.23538,8.41917,8.68727,8.87542,9.66461,10.8209,11.8308,12.3227,12.5995,13.0096,13.5081,13.6936,14.0908,14.6835,15.136,15.9705,15.8625,15.162,13.9753,12.312,10.9769,10.4578,10.1066,10.0781,10.3267,11.1126,14.1928,18.1109,19.1592,19.6576,19.5181,18.8236,18.4174,18.1488,18.4144,18.9696,19.2002,19.1412,19.2063,20.3124,20.1085,19.0384,17.6007,15.3638,13.6277,12.64,12.034,12.0344,12.1418,12.9902,16.8326,22.1984,23.0704,22.8499,22.5199,21.5586,21.3036,21.3859,21.7822,21.9526,22.8966,22.585,22.857,23.0404,22.667,21.1998,19.0729,16.4808,14.2872,12.7075,12.2509,12.0799,11.5516,12.8908,16.5846,21.2089,21.8216,20.7602,19.9518,19.3295,18.9854,18.5681,18.5945,18.8518,19.4142,19.2199,19.4422,19.8257,19.1565,17.6811,15.8993,13.8771,12.5337,11.6205,11.2601,11.2096,11.2832,12.1783,15.2963,19.7673,20.7232,20.8983,20.3316,20.0844,19.8024,19.2321,19.1799,19.461,19.6925,19.3239,19.4119,20.2097,20.133,19.0521,17.6825,15.7549,13.8868,12.9099
12.4529,12.4742,12.7441,13.7206,17.4517,22.3485,23.7349,23.1969,22.0686,20.162,19.5095,19.2456,19.2253,19.0428,19.2496,19.2398,19.406,20.3601,19.9696,18.997,17.9243,16.6937,15.5123,14.2557,13.7816,13.7853,14.4819,15.2214,16.2256,17.3642,19.2405,20.9732,21.4766,20.8071,19.8786,19.1194,18.2933,18.0881,18.3273,18.369,19.1378,20.4723,20.0777,19.1065,18.2506,17.3031,16.1714,15.598,15.3785,15.2894,15.4583,15.8315,16.5912,17.2637,18.3315,19.4332,19.5987,19.0039,18.3198,17.8514,17.6964,17.6653,18.1773,18.4592,19.6967,21.2097,21.0108,20.2783,18.843,16.9291,15.3147,14.3753,13.984,13.8387,14.013,14.9356,18.0883,21.6148,23.0958,23.5629,22.9998,21.6979,20.6686,20.1816,19.5955,19.2778,20.1617,20.1707,20.7648,21.6732,21.2688,20.1908,18.7269,16.5852,14.9564,14.0426,13.8529,13.7791,14.0404,15.0043,18.9183,23.4548,24.8079,24.576,23.9783,22.7291,21.8454,20.5566,20.2099,20.4923,21.1286,21.1231,21.6428,21.998,21.3439,20.2136,18.5973,16.5423,14.8263,13.837,13.4641,13.3758,13.5528,14.2902,17.7646,22.3076,23.3367,23.3419,22.2581,20.2683,19.5607,18.8619,18.6498,18.5532,18.8773,18.9027,18.9474,19.9529,19.7245,19.2327,18.0562,16.3018,14.5137,13.6524,13.308,13.3446,13.5215,14.139,17.6308,21.2936,22.7897,23.2368,21.8687,20.7238,19.7171,19.0242,18.6772,18.6717,18.8512,18.8494,19.579,19.8813,19.8803,18.9539,17.8344,16.2182,14.8082,13.9464
13.5399,13.3756,13.306,14.1155,16.6842,20.0826,21.0863,21.1894,20.8518,19.6866,18.8408,18.0422,17.2065,17.1969,17.39,17.6199,18.3332,18.5729,17.534,16.076,14.6593,13.6356,13.1229,12.657,12.3896,12.1866,12.0256,12.3279,12.7631,13.6439,14.71,16.3219,17.2461,17.4512,17.2782,17.2212,17.1436,17.0573,17.2461,17.8859,18.3625,18.261,17.2903,16.1143,15.2223,14.1801,13.5694,12.9403,12.523,12.3478,12.144,12.4626,12.9421,13.5189,13.5611,14.9564,16.0301,16.1678,16.0035,15.5619,15.5893,15.8819,16.2575,17.208,18.9195,20.1881,20.066,19.5559,18.338,16.7319,15.0766,14.2871,14.0585,14.6952,15.4313,16.6021,20.6693,26.53,27.5103,27.241,26.3841,24.8479,24.0724,23.2356,22.4741,22.7722,23.7939,23.8995,25.0536,25.517,25.154,23.8632,20.5779,19.3003,17.9579,16.7786,16.4543,16.561,17.0175,17.7033,21.7717,27.1704,28.0156,27.656,26.3262,24.939,23.6873,22.9255,22.0853,22.3357,23.1173,23.018,24.0955,24.4658,24.071,23.1804,21.2057,18.5944,16.498,15.1984,14.7046,14.5904,14.6844,15.6661,19.5658,24.4839,24.4095,24.74,23.6873,23.0387,21.7305,20.8986,21.2525,21.478,22.4929,21.9084,22.4179,22.4399,21.9147,20.6382,18.7216,16.3233,14.3573,13.2409,12.7749,12.6141,12.7075,13.5867,16.7618,21.3723,21.9245,21.82,21.2873,20.3376,19.7808,19.2933,19.0976,19.3658,20.0958,20.0947,21.0,21.0846,20.7945,19.7335,18.0443,15.9815,14.007,12.84
12.3634,12.15,12.2092,12.9588,16.0117,20.3094,21.0647,20.975,20.9174,20.6348,19.9641,19.4852,19.2625,19.5331,19.658,19.6599,20.1298,19.6575,18.383,17.0739,15.7383,14.49,13.325,12.2678,11.6314,11.6627,11.9411,12.0705,12.5748,13.7793,15.4299,17.0426,18.2381,18.5792,18.4715,17.99,17.6733,17.7337,18.3073,18.9854,19.7056,19.1097,17.7843,16.6723,15.7339,14.8506,13.9676,13.3157,12.8378,12.6912,12.5372,12.6649,13.1083,13.8733,14.6536,15.7252,16.8281,16.6695,16.2264,16.5342,16.3036,16.7871,17.5522,18.0644,19.8164,20.4879,20.1515,19.1793,17.6759,15.6514,13.8711,13.4733,12.97,12.8307,12.9977,13.7919,17.2516,22.1859,23.3595,23.5164,23.3845,22.9433,22.5817,22.4226,22.7787,22.9281,24.2643,24.3792,24.2231,23.3164,22.4742,21.0092,18.9378,16.385,14.4654,13.3264,12.8848,12.5422,12.6854,13.5323,16.514,20.762,21.4979,20.9592,19.8758,19.8691,20.3325,20.1174,19.9409,20.6471,21.8264,22.0797,22.491,21.7228,21.3637,20.1389,18.0675,15.7869,14.0201,13.0063,12.5017,12.4246,12.3145,12.7592,15.8609,20.2174,21.2359,20.999,20.5447,20.2679,20.2538,20.1151,20.3108,20.5336,21.4553,21.688,21.5415,21.3346,20.497,19.2537,17.567,15.5287,13.5469,12.4212,11.9381,11.8334,11.8689,12.6141,15.6757,20.0228,20.7836,20.4281,19.5367,19.0011,19.0391,18.9722,19.2754,19.5441,20.8589,20.8979,20.7723,20.2415,19.4966,18.2133,16.7017,14.7948,13.0682,11.8927
11.4614,11.2871,11.3687,12.1946,14.9404,19.0061,20.1288,20.25,20.7642,20.8249,21.2847,21.6189,22.4155,22.956,23.2104,22.9108,23.2566,22.669,21.2405,20.0309,18.4496,17.0186,15.8242,14.8193,14.2995,14.2528,14.264,14.6085,15.3142,16.897,18.9992,20.9659,22.135,21.8563,21.0061,20.0167,19.9185,20.0424,20.9186,22.3264,24.1015,23.3638,22.0256,20.6208,19.4165,18.2507,17.0872,16.1053,15.5714,15.2506,15.032,14.3803,14.6105,16.0671,18.1751,19.5842,21.874,22.4232,23.2051,22.9334,22.7694,23.2489,23.9495,25.1519,25.9108,25.1992,24.793,23.7803,22.6461,20.9918,19.0565,17.2243,15.9372,15.4413,15.3565,15.792,17.2782,21.8343,27.1018,27.78,27.3626,27.6168,26.0467,26.0944,25.9191,25.837,26.7808,28.6823,28.883,27.9289,26.9662,25.9398,24.152,22.1433,19.1711,16.8092,15.8171,15.2229,15.2705,15.5341,16.7135,21.136,26.2418,26.8664,26.7063,26.4902,25.9304,24.6893,24.6238,25.0605,25.4744,27.4167,27.612,26.9178,26.5166,26.4695,24.8986,22.6209,19.1709,16.9604,15.9542,15.3421,14.7034,15.0589,16.8063,20.5727,25.2832,26.107,25.5884,24.9577,24.7957,25.366,24.978,25.554,26.4948,28.6434,28.3934,27.3617,26.8231,25.7095,24.1824,21.9283,18.9679,16.9628,15.5711,15.1665,15.0439,15.3147,16.384,20.3083,25.6403,26.5354,26.3771,26.0872,24.4348,23.9579,23.9227,24.2217,25.9253,27.2483,26.5737,25.6275,25.2314,24.6337,23.2167,21.3828,18.5201,16.7224
15.3873,14.8168,14.6752,14.662,15.5964,19.4392,24.4977,25.9569,26.024,25.3622,25.0466,24.5417,23.2351,22.6586,24.2986,26.5195,27.1213,26.3602,25.2968,23.7631,22.1152,20.5928,18.6988,17.1405,16.1382,15.8493,15.7468,15.6234,15.7747,16.5711,17.9419,19.7692,22.1042,23.646,23.7463,23.466,23.2245,22.4332,23.6029,24.9184,25.8554,25.4962,24.3204,22.6711,21.6527,20.7651,19.5559,18.3822,17.7888,17.5025,17.4425,17.6312,18.0072,18.8826,20.0669,21.3748,23.3749,24.4177,24.3074,24.0613,23.644,23.8844,26.0235,28.8068,30.2517,30.3218,30.0168,29.9485,29.1391,26.8247,24.1888,22.0359,21.8574,22.3992,22.2221,22.5606,24.2295,29.773,36.2851,36.998,37.0246,36.1484,34.4684,30.9982,29.4043,29.7484,31.2446,34.1829,34.3731,35.3943,35.1446,34.3692,32.8432,30.4786,27.1086,24.5094,23.1206,22.7319,22.4316,22.4786,24.3807,30.2745,37.4979,38.5206,37.2768,35.2031,33.8649,32.8703,32.6427,33.1406,34.6265,37.8598,38.2089,37.3172,36.4844,35.6651,33.8385,31.0512,27.9825,25.0375,23.4388,22.6627,22.0148,22.8288,24.3488,29.5969,35.9648,36.9976,36.8869,36.7037,35.4496,34.5297,33.9603,34.212,35.4713,38.0867,37.1788,35.4218,34.4058,33.2801,31.4692,28.7711,27.2603,25.051,23.4511,22.5794,22.6499,23.0679,24.0903,29.2747,35.6425,36.8243,36.4569,35.7773,35.3058,34.5755,34.0486,33.9138,35.0777,38.417,38.4931,37.8142,36.8962,35.9989,34.8329,32.6006,29.0917,26.3492
